size,num_sections,num_unique_sections,section_names_entropy,avg_section_size,min_section_size,max_section_size,total_section_size,avg_entropy,min_entropy,max_entropy,has_packed_sections,has_executable_sections,writable_executable_sections,num_imports,num_unique_dlls,num_unique_imports,imports_to_dlls_ratio,has_import_name_mismatches,suspicious_imports_count,num_exports,suspicious_exports,suspicious_api_chains,has_delayed_imports,is_dll,is_executable,is_system_file,has_aslr,has_dep,is_signed,has_rich_header,rich_header_entries,num_strings,avg_string_length,has_suspicious_strings,has_anti_debug,has_vm_detection_imports,has_vm_detection_strings,has_vm_mac_addresses,has_anti_debug_imports,has_anti_debug_strings,has_process_creation_imports,has_createprocess,has_setwindowshookex,has_nop_sleds,has_resources,num_resources,has_embedded_exe,has_debug,has_tls,has_relocations,ep_in_first_section,ep_in_last_section,ep_section_entropy,has_suspicious_sections,label
367616,4,4,2.0,91648.0,1536,354304,366592,3.788279952709136,0.0821922343215099,7.944122233900445,0,1,0,39,4,37,9.75,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4107,4.818115412710007,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,3.2040941420745326,0,1
389120,4,4,2.0,96256.0,12288,258048,385024,7.204952042770486,6.374340736629283,7.92137673983224,0,1,0,39,2,39,19.5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4285,4.7981330221703615,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.374340736629283,0,1
462848,4,4,2.0,114688.0,12288,217088,458752,6.8611018139579825,5.9681364935648755,7.914727453473641,0,1,0,74,3,74,24.666666666666668,0,4,1,0,0,0,0,2,0,0,0,0,0,0,4642,5.266479965532098,1,0,0,1,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.128451946688365,0,1
130144,8,8,3.0,16000.0,1024,108032,128000,2.872488780115285,0.16032872589902852,7.079592000788801,0,1,0,238,4,238,59.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,978,9.404907975460123,1,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,1,0,7.079592000788801,0,1
405504,4,4,2.0,100352.0,8192,270336,401408,6.055909150582796,3.062955131949971,7.806676737634518,0,1,0,45,2,45,22.5,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4037,4.844191231112212,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.0509649596760005,0,1
450560,4,4,2.0,111616.0,28672,319488,446464,5.997124910601501,2.2312023536687153,7.869036135012341,0,1,0,90,6,90,15.0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4500,5.136222222222222,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.528094303541104,0,1
378880,4,4,2.0,94464.0,1536,369152,377856,4.566122567168992,0.06262444783142707,7.913341586412506,0,1,0,39,4,36,9.75,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4315,4.852375434530707,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.388502525755407,0,1
356352,4,4,2.0,88064.0,4096,188416,352256,5.928010808950065,2.1322490468543362,7.870422550994265,0,1,0,12,4,12,3.0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3840,4.74375,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,2.1322490468543362,0,1
389120,4,4,2.0,96256.0,12288,258048,385024,7.198784968971905,6.374919640032709,7.921559917568428,0,1,0,39,2,39,19.5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4510,4.823725055432372,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.374919640032709,0,1
36864,4,4,2.0,8960.0,3072,20992,35840,5.255536060988074,4.415599964165836,5.85651498215379,0,1,0,58,6,58,9.666666666666666,0,1,0,0,0,0,0,2,0,64,256,0,0,0,193,8.67357512953368,1,0,0,0,0,1,1,0,0,0,1,1,3,1,0,0,0,1,0,4.415599964165836,0,1
458752,4,4,2.0,113664.0,8192,249856,454656,6.495209361774892,4.365003733337219,7.868815505522534,0,1,0,95,6,95,15.833333333333334,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4363,5.161586064634426,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.528273342172224,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,3.4709862227703794,0.0,6.6434410073850465,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1010,11.732673267326733,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.6434410073850465,0,1
413696,4,4,2.0,102400.0,12288,339968,409600,6.069706384412121,4.953342642287816,7.976682215583437,0,1,0,43,4,43,10.75,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4307,4.8472254469468306,1,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,6.344822844260521,0,1
389120,4,4,2.0,96256.0,4096,344064,385024,5.428949596150293,3.429167593661744,7.829527845359358,0,1,0,49,3,49,16.333333333333332,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4044,4.869188921859545,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,6.045160816347434,0,1
438272,4,4,2.0,108544.0,20480,274432,434176,7.142469638926269,6.640856328204382,7.6987898468184905,0,1,0,75,6,75,12.5,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4323,5.129770992366412,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.710118752852483,0,1
224768,1,1,-0.0,224256.0,224256,224256,224256,7.784596477552309,7.784596477552309,7.784596477552309,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1370,4.609489051094891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.784596477552309,0,1
393216,4,4,2.0,97280.0,8192,233472,389120,6.659921779460202,4.32496077608363,7.887556087312694,0,1,0,84,5,84,16.8,0,5,0,0,1,0,0,2,0,0,0,0,0,0,3718,5.224045185583647,1,0,0,0,0,1,1,0,0,0,1,1,3,1,0,0,0,1,0,7.887556087312694,0,1
503808,5,5,2.321928094887362,99942.4,4096,434176,499712,4.494721064811936,0.0,7.196153512370854,0,1,0,78,6,78,13.0,0,6,0,0,1,0,0,2,0,0,0,0,0,0,4421,5.084596245193395,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.424059406762757,0,1
402432,4,4,2.0,5632.0,1024,14336,22528,4.256458804061851,0.39408806322024814,6.614912906630901,0,1,0,39,3,39,13.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4606,4.661962657403387,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,6.614912906630901,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,4.637580048982095,2.6058640429280744,6.6434410073850465,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1294,11.4629057187017,1,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.6434410073850465,0,1
438272,4,4,2.0,108544.0,20480,274432,434176,7.1411239408098,6.6379977795867315,7.698279333045589,0,1,0,75,6,75,12.5,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4476,5.063449508489723,1,0,0,1,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.708290864495208,0,1
442880,4,4,2.0,110464.0,1536,430080,441856,4.030758774736324,0.08952421866257136,7.618868308894629,0,1,0,39,4,37,9.75,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4107,4.800827854881909,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,4.508322320981612,0,1
433664,6,6,2.584962500721156,72021.33333333333,1024,361472,432128,4.512236623956837,0.25674449707982605,7.988079221119012,0,1,1,25,2,25,12.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4505,5.0588235294117645,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.464884999335231,0,1
421888,4,4,2.0,104448.0,20480,262144,417792,7.205071814706242,6.610577489578615,7.875038633252185,0,1,0,63,4,63,15.75,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4329,5.065604065604066,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.640707818455098,0,1
503808,4,4,2.0,124928.0,16384,339968,499712,5.371925394722551,2.002893648694983,7.9759750121326,0,1,0,45,4,45,11.25,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4544,4.841329225352113,1,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,6.186438013732699,0,1
284184,5,5,2.321928094887362,56422.4,2048,264192,282112,5.488960435286361,3.036758713972235,7.7183415386953484,0,1,0,330,7,330,47.142857142857146,1,5,0,0,0,0,0,2,0,0,0,0,0,0,3292,6.193195625759417,1,0,0,0,0,1,1,1,0,0,0,1,3,0,0,0,0,1,0,5.20315952159749,0,1
211456,3,3,1.584962500721156,70144.0,2048,124416,210432,6.822196338620216,6.113915478936389,7.782706155936546,0,1,0,255,4,255,63.75,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2257,5.985378821444395,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7.782706155936546,0,1
409600,4,4,2.0,101376.0,12288,335872,405504,6.081171725863103,4.974313220791117,7.985208071509182,0,1,0,48,3,48,16.0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4346,4.842613897837092,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.34848313156187,0,1
425984,4,4,2.0,105472.0,8192,217088,421888,6.515330101053788,3.982417446495472,7.837101565500863,0,1,0,69,4,69,17.25,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4445,5.070866141732283,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.418827741489387,0,1
434176,6,6,2.584962500721156,72106.66666666667,1024,361984,432640,4.5138973745674145,0.2652598851558982,7.988056959850448,0,1,1,25,2,25,12.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4607,5.064250054265249,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.467251804684007,0,1
405504,4,4,2.0,100352.0,12288,258048,401408,6.411658491308813,3.4573491973540427,7.921529797118785,0,1,0,41,2,41,20.5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4236,4.882672332389046,1,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.380938623424271,0,1
454656,4,4,2.0,112640.0,20480,282624,450560,7.012215280894077,6.62970945294834,7.569906335568268,0,1,0,76,4,76,19.0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4417,5.092596785148291,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.675820159218994,0,1
405504,4,4,2.0,100352.0,12288,258048,401408,6.4037603405459205,3.4288509285494024,7.921620139472246,0,1,0,40,2,40,20.0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4298,4.8257328990228014,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.379147884669688,0,1
148480,4,4,2.0,36864.0,2560,94720,147456,5.916693993394528,5.035095770850417,7.976968235478776,0,1,1,455,9,424,50.55555555555556,0,12,0,0,0,0,0,2,0,64,256,0,0,0,1762,8.467650397275824,1,1,0,0,0,1,1,1,1,0,1,1,8,0,0,0,0,1,0,5.6009247587690885,0,1
458752,4,4,2.0,113664.0,8192,245760,454656,6.467998819808634,4.224082501265148,7.8730526497143805,0,1,0,86,5,86,17.2,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4418,5.1043458578542324,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.481016527309149,0,1
434176,4,4,2.0,107520.0,8192,364544,430080,5.620718555053399,3.951482263809811,7.736447575279258,0,1,0,69,5,69,13.8,0,4,1,0,0,0,0,2,0,0,0,0,0,0,4314,5.277236903106166,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.232536725719812,0,1
454656,4,4,2.0,112640.0,16384,376832,450560,5.790209048863413,2.6836991785890016,7.6395783177560626,0,1,0,85,5,85,17.0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4589,5.162998474613206,1,0,0,0,0,1,1,0,0,0,1,1,4,0,0,0,0,1,0,6.114061043472087,0,1
458752,4,4,2.0,113664.0,8192,249856,454656,6.495557628455034,4.365003733337219,7.870469477850741,0,1,0,95,6,95,15.833333333333334,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4381,5.180552385300159,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.52841659088852,0,1
458752,4,4,2.0,113664.0,8192,249856,454656,6.494813641660443,4.365003733337219,7.8676470931089435,0,1,0,95,6,95,15.833333333333334,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4374,5.183127572016461,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.527932738754117,0,1
130144,8,8,3.0,16000.0,1024,108032,128000,2.873209400932917,0.16032872589902852,7.080009647888185,0,1,0,238,4,238,59.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,952,9.522058823529411,1,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,1,0,7.080009647888185,0,1
425984,4,4,2.0,105472.0,8192,217088,421888,6.521990512897583,3.982417446495472,7.846781066802047,0,1,0,69,4,69,17.25,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4486,5.060633080695497,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.4195413763701366,0,1
36964,5,5,2.321928094887362,6553.6,4096,16384,32768,3.1231564598557084,1.2893858732275059,6.431300021710573,0,1,0,78,5,78,15.6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,196,10.08673469387755,1,0,0,0,0,1,1,0,0,0,1,1,6,0,1,0,0,1,0,2.8267747724497316,0,1
479232,5,5,2.321928094887362,95027.2,4096,409600,475136,4.524333828068148,0.0,7.466547585606509,0,1,0,78,6,78,13.0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4700,5.084255319148936,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.300469527084338,0,1
442368,4,4,2.0,109568.0,8192,376832,438272,5.672112067118088,3.967248013389364,7.824177761263094,0,1,0,63,3,63,21.0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4377,5.046607265250171,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.287636529303003,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,3.4669994963511392,0.0,6.643485959548034,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1024,11.6494140625,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.643485959548034,0,1
375808,4,4,2.0,93696.0,1536,365568,374784,4.533852798462554,0.0,7.91872567390645,0,1,0,39,4,34,9.75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4486,4.796032099866251,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,6.225174937975497,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,3.429016556567653,0.0,6.644198969446351,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1011,11.704253214638971,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.644198969446351,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,3.426303996767482,0.0,6.6438920777145025,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1006,11.748508946322067,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.6438920777145025,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,3.4361378030772025,0.0,6.643716243363036,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1018,11.671905697445972,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.643716243363036,0,1
290840,5,5,2.321928094887362,57753.6,1536,279552,288768,4.190856974617059,0.0,7.631516189361449,0,1,0,207,5,207,41.4,1,4,0,0,0,0,0,2,0,0,0,0,0,0,2486,6.234111021721641,1,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,1,0,5.15730441560867,0,1
466944,4,4,2.0,115712.0,20480,294912,462848,6.9730763966455935,6.632939421848024,7.3735731970505505,0,1,0,78,7,78,11.142857142857142,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4402,5.087460245343026,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.709901664467792,0,1
397312,4,4,2.0,98304.0,8192,348160,393216,5.351985269258119,2.0635531039233834,7.946373971459082,0,1,0,48,3,48,16.0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4113,4.833454899100413,1,0,0,1,0,0,1,0,0,0,0,1,5,0,0,0,0,1,0,6.174044348973334,0,1
150569,10,10,3.321928094887362,14848.0,1024,98304,148480,2.368887359954623,0.0,7.522556791501818,0,1,0,727,9,727,80.77777777777777,1,3,0,0,0,0,0,2,0,0,0,0,0,0,1489,12.301544660846206,1,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,0,1,0,7.522556791501818,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,4.636971200128099,2.6075121105390924,6.643268331165142,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1288,11.483695652173912,1,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.643268331165142,0,1
226304,5,5,2.321928094887362,45056.0,2048,190976,225280,6.430355827318405,5.938868883349359,6.850381453413376,0,1,0,250,4,250,62.5,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1083,10.454293628808864,1,0,0,0,0,0,1,0,0,0,0,1,11,0,1,0,0,1,0,6.850381453413376,1,1
434176,4,4,2.0,107520.0,8192,364544,430080,5.6100650950595465,3.901183479538658,7.736227428090126,0,1,0,69,4,69,17.25,0,4,1,0,0,0,0,2,0,0,0,0,0,0,4253,5.281918645661886,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.233310565096234,0,1
433664,6,6,2.584962500721156,72021.33333333333,1024,361472,432128,4.511714642291953,0.25527965332982605,7.988199736354588,0,1,1,25,2,25,12.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4582,5.06678306416412,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.465622194161562,0,1
195232,8,8,3.0,24000.0,512,145408,192000,1.1812400869651956,0.0,6.04844876865786,0,1,0,10,3,10,3.3333333333333335,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1098,5.928051001821494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.04844876865786,0,1
368640,4,4,2.0,91136.0,8192,208896,364544,6.739998746811575,4.108738856680199,7.883071040675363,0,1,0,69,4,69,17.25,0,5,0,0,1,0,0,2,0,0,0,0,0,0,3670,5.198092643051771,1,0,0,0,0,1,1,0,0,0,0,1,3,1,0,0,0,1,0,7.883071040675363,0,1
454656,4,4,2.0,112640.0,20480,282624,450560,7.01420740344165,6.633866614060768,7.569897056729583,0,1,0,76,4,76,19.0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4319,5.094003241491086,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.6811814067790065,0,1
140840,4,4,2.0,34688.0,3072,112128,138752,5.784454606242065,4.373428130400757,6.976952937800203,0,1,0,583,4,583,145.75,1,5,0,0,0,0,0,2,0,0,0,0,0,0,1437,10.829505915100905,1,1,0,0,0,1,1,1,1,0,0,1,6,0,0,0,0,1,0,6.976952937800203,0,1
464384,6,6,2.584962500721156,77141.33333333333,1024,390656,462848,4.51397282649179,0.20231452180570994,7.988629571142351,0,1,1,26,2,26,13.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4813,5.024724703926864,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.420537037386072,0,1
221184,5,5,2.321928094887362,43417.6,4096,151552,217088,4.779956549431586,2.6046825731908188,6.666355687660479,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1355,11.264944649446495,1,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.666355687660479,0,1
345088,4,4,2.0,86016.0,1536,332288,344064,4.140075380770176,0.08479640098817659,7.920159338185734,0,1,0,39,4,38,9.75,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3833,4.8009392121054,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,4.511588920292619,0,1
376832,4,4,2.0,93952.0,1536,366592,375808,4.524180997104332,0.0,7.918173330111571,0,1,0,39,4,34,9.75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4402,4.750113584734212,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.186673962792682,0,1
201216,3,3,1.584962500721156,66730.66666666667,0,153088,200192,5.076682484199921,0.0,7.759643162527116,1,1,0,261,5,261,52.2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2473,6.618681763040841,1,0,0,0,0,0,1,0,0,0,0,1,9,0,0,0,0,1,0,7.470404290072647,0,1
131168,9,9,3.169925001442312,14336.0,1024,108032,129024,2.5652184859547122,0.16032872589902852,7.080758833614481,0,1,0,243,4,243,60.75,0,1,0,0,0,0,0,2,0,0,0,0,0,0,977,9.518935516888433,1,0,0,0,0,0,1,1,0,1,0,1,6,0,0,0,0,1,0,7.080758833614481,0,1
373760,4,4,2.0,93184.0,1536,363520,372736,4.551270581533055,0.0,7.921964754214784,0,1,0,39,4,34,9.75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4462,4.7909009412819366,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.215971932687443,0,1
441856,4,4,2.0,110208.0,18944,269824,440832,7.313943248903771,5.889202653468182,7.912363059412688,0,1,0,235,7,235,33.57142857142857,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4486,5.360008916629514,1,0,0,0,0,0,1,0,0,0,0,1,5,0,1,0,0,1,0,7.592908614115811,0,1
402432,4,4,2.0,5632.0,1024,14336,22528,4.277856342498534,0.40554835374125364,6.636016210302768,0,1,0,39,3,39,13.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4506,4.678872614292055,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,6.636016210302768,0,1
171008,6,6,2.584962500721156,28330.666666666668,512,86528,169984,4.745610207992201,0.37387747993819864,7.879262172785461,0,1,1,20,2,20,10.0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1822,5.514270032930845,1,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,1,0,7.879262172785461,0,1
158720,8,8,3.0,19712.0,512,103424,157696,4.757903533993503,0.020393135236084953,7.991193525411766,0,1,0,110,6,110,18.333333333333332,0,0,1,0,0,0,0,2,0,0,256,0,0,0,1510,6.327814569536423,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,6.244939870982777,0,1
479232,5,5,2.321928094887362,95027.2,4096,409600,475136,4.524438775066224,0.0,7.469046097352074,0,1,0,78,6,78,13.0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4455,5.117845117845118,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.3002166213984125,0,1
434176,4,4,2.0,107520.0,20480,221184,430080,6.112965391858676,2.2593207630921697,7.88657874911624,0,1,0,79,7,79,11.285714285714286,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4410,5.091836734693878,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.521645299517202,0,1
131168,9,9,3.169925001442312,14336.0,1024,108032,129024,2.5656112932909974,0.16032872589902852,7.084456355749121,0,1,0,243,4,243,60.75,0,1,0,0,0,0,0,2,0,0,0,0,0,0,969,9.54076367389061,1,0,0,0,0,0,1,1,0,1,0,1,6,0,0,0,0,1,0,7.084456355749121,0,1
131168,9,9,3.169925001442312,14336.0,1024,108032,129024,2.565915461526894,0.16032872589902852,7.084448189346996,0,1,0,243,4,243,60.75,0,1,0,0,0,0,0,2,0,0,0,0,0,0,972,9.52880658436214,1,0,0,0,0,0,1,1,0,1,0,1,6,0,0,0,0,1,0,7.084448189346996,0,1
413696,4,4,2.0,102400.0,12288,339968,409600,6.072167371077081,4.978469163633236,7.976369560253528,0,1,0,42,4,42,10.5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4342,4.822201750345463,1,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,6.338256387194042,0,1
98857,7,7,2.807354922057604,13824.0,512,89088,96768,2.8770491636596986,0.0,7.721649931136343,0,1,0,5,2,5,2.5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,868,5.432027649769585,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,5.474836532762762,0,1
350720,4,4,2.0,5632.0,1024,14336,22528,4.610148761138559,0.41644573043250227,7.1040527283736585,0,1,0,39,3,39,13.0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3952,4.711285425101215,1,1,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,5.4146572889008935,0,1
212992,5,5,2.321928094887362,41779.2,4096,147456,208896,3.501811722444548,0.0,6.621493159205313,0,1,0,115,7,115,16.428571428571427,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,986,11.966531440162273,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.621493159205313,0,1
425984,4,4,2.0,105472.0,12288,360448,421888,5.138414590478818,0.7085415505276765,7.9036745460729625,0,1,0,58,3,58,19.333333333333332,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4273,5.253451907325064,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.130676156256661,0,1
433664,6,6,2.584962500721156,72021.33333333333,1024,361472,432128,4.5127542975486445,0.26654043019931534,7.988487870058766,0,1,1,25,2,25,12.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4503,5.047968021319121,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.46044603202746,0,1
178176,4,4,2.0,44288.0,3072,164864,177152,5.659686896076711,3.4802075378080133,7.893510943543845,0,1,0,17,2,17,8.5,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1873,5.890549919914576,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,7.893510943543845,0,1
208896,5,5,2.321928094887362,40960.0,4096,143360,204800,3.426132004474509,0.0,6.643807595934541,0,1,0,114,7,114,16.285714285714285,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1003,11.767696909272184,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.643807595934541,0,1
425984,4,4,2.0,105472.0,12288,360448,421888,5.138870150089511,0.7097489867545906,7.903407912742349,0,1,0,58,3,58,19.333333333333332,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4524,5.20579133510168,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.13097426631922,0,1
421888,4,4,2.0,104448.0,8192,217088,417792,6.963467102150541,6.119741828505254,7.906932522985858,0,1,0,57,4,57,14.25,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4327,5.22186272244049,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.142000354062649,0,1
